id_asistencia,id_alumno,id_grupo,fecha_clase,presente
775,A0014,G5,2025-05-02,no
776,A0014,G5,2025-05-09,si
777,A0014,G5,2025-05-09,si
778,A0014,G5,2025-05-16,si
779,A0014,G5,2025-05-16,si
780,A0014,G5,2025-05-23,si
781,A0014,G5,2025-05-23,no
782,A0014,G5,2025-05-30,si
783,A0014,G5,2025-05-30,no
784,A0014,G5,2025-06-06,si
785,A0014,G5,2025-06-06,si
786,A0014,G5,2025-06-13,si
787,A0014,G5,2025-06-13,si
788,A0014,G5,2025-06-20,si
789,A0014,G5,2025-06-20,si
790,A0014,G5,2025-06-27,si
791,A0014,G5,2025-06-27,si
792,A0014,G5,2025-07-04,si
793,A0014,G5,2025-07-04,si
794,A0014,G5,2025-07-11,si
795,A0014,G5,2025-07-11,no
796,A0014,G5,2025-07-18,si
797,A0014,G5,2025-07-18,si
798,A0014,G5,2025-07-25,si
799,A0014,G5,2025-07-25,no
800,A0014,G5,2025-08-01,si
801,A0014,G5,2025-08-01,si
802,A0014,G5,2025-08-08,si
803,A0014,G5,2025-08-08,si
804,A0014,G5,2025-08-15,si
805,A0014,G5,2025-08-15,si
806,A0015,G1,2024-06-26,si
807,A0015,G1,2024-06-26,si
808,A0015,G1,2024-07-03,si
809,A0015,G1,2024-07-03,no
810,A0015,G1,2024-07-10,si
811,A0015,G1,2024-07-10,no
812,A0015,G1,2024-07-17,no
813,A0015,G1,2024-07-17,si
814,A0015,G1,2024-07-24,si
815,A0015,G1,2024-07-24,si
816,A0015,G1,2024-07-31,si
817,A0015,G1,2024-07-31,si
818,A0015,G1,2024-08-07,si
819,A0015,G1,2024-08-07,si
820,A0015,G1,2024-08-14,si
821,A0015,G1,2024-08-14,si
822,A0015,G1,2024-08-21,si
823,A0015,G1,2024-08-21,si
824,A0015,G1,2024-08-28,si
825,A0015,G1,2024-08-28,no
826,A0015,G1,2024-09-04,si
827,A0015,G1,2024-09-04,si
828,A0015,G1,2024-09-11,si
829,A0015,G1,2024-09-11,si
830,A0015,G1,2024-09-18,si
831,A0015,G1,2024-09-18,no
832,A0015,G1,2024-09-25,si
833,A0015,G1,2024-09-25,si
834,A0015,G1,2024-10-02,si
835,A0015,G1,2024-10-02,no
836,A0015,G1,2024-10-09,si
837,A0015,G1,2024-10-09,si
838,A0015,G1,2024-10-16,si
839,A0015,G1,2024-10-16,si
840,A0015,G1,2024-10-23,si
841,A0015,G1,2024-10-23,si
842,A0015,G1,2024-10-30,si
843,A0015,G1,2024-10-30,si
844,A0015,G1,2024-11-06,si
845,A0015,G1,2024-11-06,si
846,A0015,G1,2024-11-13,si
847,A0015,G1,2024-11-13,si
848,A0015,G1,2024-11-20,si
849,A0015,G1,2024-11-20,si
850,A0015,G1,2024-11-27,si
851,A0015,G1,2024-11-27,si
852,A0015,G1,2024-12-04,si
853,A0015,G1,2024-12-04,si
854,A0015,G1,2024-12-11,si
855,A0015,G1,2024-12-11,si
856,A0015,G1,2024-12-18,si
857,A0015,G1,2024-12-18,si
858,A0015,G1,2024-12-25,si
859,A0015,G1,2024-12-25,no
860,A0015,G1,2025-01-01,si
861,A0015,G1,2025-01-01,si
862,A0015,G1,2025-01-08,si
863,A0015,G1,2025-01-08,si
864,A0015,G1,2025-01-15,no
865,A0015,G1,2025-01-15,si
866,A0015,G1,2025-01-22,si
867,A0015,G1,2025-01-22,si
868,A0015,G1,2025-01-29,si
869,A0015,G1,2025-01-29,si
870,A0015,G1,2025-02-05,si
871,A0015,G1,2025-02-05,si
872,A0015,G1,2025-02-12,si
873,A0015,G1,2025-02-12,si
874,A0015,G1,2025-02-19,si
875,A0015,G1,2025-02-19,si
876,A0015,G1,2025-02-26,si
877,A0015,G1,2025-02-26,si
878,A0015,G1,2025-03-05,si
879,A0015,G1,2025-03-05,si
880,A0015,G1,2025-03-12,si
881,A0015,G1,2025-03-12,si
882,A0015,G1,2025-03-19,no
883,A0015,G1,2025-03-19,si
884,A0015,G1,2025-03-26,si
885,A0015,G1,2025-03-26,si
886,A0015,G1,2025-04-02,si
887,A0015,G1,2025-04-02,no
888,A0015,G1,2025-04-09,si
889,A0015,G1,2025-04-09,si
890,A0015,G1,2025-04-16,si
891,A0015,G1,2025-04-16,no
892,A0015,G1,2025-04-23,si
893,A0015,G1,2025-04-23,si
894,A0015,G1,2025-04-30,si
895,A0015,G1,2025-04-30,si
896,A0015,G1,2025-05-07,si
897,A0015,G1,2025-05-07,si
898,A0015,G1,2025-05-14,si
899,A0015,G1,2025-05-14,si
900,A0015,G1,2025-05-21,no
901,A0015,G1,2025-05-21,si
902,A0015,G1,2025-05-28,si
903,A0015,G1,2025-05-28,si
904,A0015,G1,2025-06-04,si
905,A0015,G1,2025-06-04,si
906,A0015,G1,2025-06-11,si
907,A0015,G1,2025-06-11,si
908,A0015,G1,2025-06-18,no
909,A0015,G1,2025-06-18,si
910,A0015,G1,2025-06-25,si
911,A0015,G1,2025-06-25,si
912,A0015,G1,2025-07-02,si
913,A0015,G1,2025-07-02,si
914,A0015,G1,2025-07-09,si
915,A0015,G1,2025-07-09,si
916,A0015,G1,2025-07-16,si
917,A0015,G1,2025-07-16,si
918,A0015,G1,2025-07-23,no
919,A0015,G1,2025-07-23,si
920,A0015,G1,2025-07-30,si
921,A0015,G1,2025-07-30,si
922,A0015,G1,2025-08-06,si
923,A0015,G1,2025-08-06,si
924,A0015,G1,2025-08-13,si
925,A0015,G1,2025-08-13,si
926,A0016,G4,2024-07-16,si
927,A0016,G4,2024-07-16,si
928,A0016,G4,2024-07-23,si
929,A0016,G4,2024-07-23,si
930,A0016,G4,2024-07-30,no
931,A0016,G4,2024-07-30,si
932,A0016,G4,2024-08-06,si
933,A0016,G4,2024-08-06,si
934,A0016,G4,2024-08-13,si
935,A0016,G4,2024-08-13,si
936,A0016,G4,2024-08-20,si
937,A0016,G4,2024-08-20,si
938,A0016,G4,2024-08-27,si
939,A0016,G4,2024-08-27,si
940,A0016,G4,2024-09-03,si
941,A0016,G4,2024-09-03,si
942,A0016,G4,2024-09-10,si
943,A0016,G4,2024-09-10,si
944,A0016,G4,2024-09-17,si
945,A0016,G4,2024-09-17,si
946,A0016,G4,2024-09-24,si
947,A0016,G4,2024-09-24,si
948,A0016,G4,2024-10-01,si
949,A0016,G4,2024-10-01,no
950,A0016,G4,2024-10-08,si
951,A0016,G4,2024-10-08,si
952,A0016,G4,2024-10-15,si
953,A0016,G4,2024-10-15,si
954,A0016,G4,2024-10-22,si
955,A0016,G4,2024-10-22,si
956,A0016,G4,2024-10-29,si
957,A0016,G4,2024-10-29,si
958,A0016,G4,2024-11-05,si
959,A0016,G4,2024-11-05,si
960,A0016,G4,2024-11-12,no
961,A0016,G4,2024-11-12,si
962,A0016,G4,2024-11-19,si
963,A0016,G4,2024-11-19,si
964,A0016,G4,2024-11-26,no
965,A0016,G4,2024-11-26,si
966,A0016,G4,2024-12-03,si
967,A0016,G4,2024-12-03,si
968,A0016,G4,2024-12-10,si
969,A0016,G4,2024-12-10,si
970,A0016,G4,2024-12-17,si
971,A0016,G4,2024-12-17,no
972,A0016,G4,2024-12-24,si
973,A0016,G4,2024-12-24,si
974,A0016,G4,2024-12-31,si
975,A0016,G4,2024-12-31,si
976,A0016,G4,2025-01-07,si
977,A0016,G4,2025-01-07,no
978,A0016,G4,2025-01-14,si
979,A0016,G4,2025-01-14,no
980,A0016,G4,2025-01-21,no
981,A0016,G4,2025-01-21,si
982,A0016,G4,2025-01-28,si
983,A0016,G4,2025-01-28,si
984,A0016,G4,2025-02-04,si
985,A0016,G4,2025-02-04,si
986,A0016,G4,2025-02-11,si
987,A0016,G4,2025-02-11,si
988,A0016,G4,2025-02-18,si
989,A0016,G4,2025-02-18,si
990,A0016,G4,2025-02-25,si
991,A0016,G4,2025-02-25,si
992,A0016,G4,2025-03-04,no
993,A0016,G4,2025-03-04,si
994,A0016,G4,2025-03-11,si
995,A0016,G4,2025-03-11,si
996,A0016,G4,2025-03-18,si
997,A0016,G4,2025-03-18,si
998,A0016,G4,2025-03-25,si
999,A0016,G4,2025-03-25,no
1000,A0016,G4,2025-04-01,si
1001,A0016,G4,2025-04-01,no
1002,A0016,G4,2025-04-08,si
1003,A0016,G4,2025-04-08,si
1004,A0016,G4,2025-04-15,no
1005,A0016,G4,2025-04-15,no
1006,A0016,G4,2025-04-22,si
1007,A0016,G4,2025-04-22,si
1008,A0016,G4,2025-04-29,no
1009,A0016,G4,2025-04-29,si
1010,A0016,G4,2025-05-06,si
1011,A0016,G4,2025-05-06,si
1012,A0016,G4,2025-05-13,no
1013,A0016,G4,2025-05-13,no
1014,A0017,G4,2024-09-19,si
1015,A0017,G4,2024-09-19,si
1016,A0017,G4,2024-09-26,si
1017,A0017,G4,2024-09-26,si
1018,A0017,G4,2024-10-03,si
1019,A0017,G4,2024-10-03,si
1020,A0017,G4,2024-10-10,si
1021,A0017,G4,2024-10-10,no
1022,A0017,G4,2024-10-17,si
1023,A0017,G4,2024-10-17,si
1024,A0017,G4,2024-10-24,si
1025,A0017,G4,2024-10-24,si
1026,A0017,G4,2024-10-31,no
1027,A0017,G4,2024-10-31,si
1028,A0017,G4,2024-11-07,no
1029,A0017,G4,2024-11-07,si
1030,A0017,G4,2024-11-14,si
1031,A0017,G4,2024-11-14,si
1032,A0017,G4,2024-11-21,si
1033,A0017,G4,2024-11-21,no
1034,A0017,G4,2024-11-28,si
1035,A0017,G4,2024-11-28,si
1036,A0017,G4,2024-12-05,si
1037,A0017,G4,2024-12-05,si
1038,A0017,G4,2024-12-12,si
1039,A0017,G4,2024-12-12,si
1040,A0017,G4,2024-12-19,si
1041,A0017,G4,2024-12-19,si
1042,A0017,G4,2024-12-26,si
1043,A0017,G4,2024-12-26,no
1044,A0017,G4,2025-01-02,si
1045,A0017,G4,2025-01-02,no
1046,A0017,G4,2025-01-09,si
1047,A0017,G4,2025-01-09,no
1048,A0017,G4,2025-01-16,si
1049,A0017,G4,2025-01-16,no
1050,A0017,G4,2025-01-23,si
1051,A0017,G4,2025-01-23,si
1052,A0017,G4,2025-01-30,si
1053,A0017,G4,2025-01-30,si
1054,A0017,G4,2025-02-06,si
1055,A0017,G4,2025-02-06,si
1056,A0017,G4,2025-02-13,no
1057,A0017,G4,2025-02-13,si
1058,A0017,G4,2025-02-20,si
1059,A0017,G4,2025-02-20,si
1060,A0017,G4,2025-02-27,si
1061,A0017,G4,2025-02-27,si
1062,A0017,G4,2025-03-06,si
1063,A0017,G4,2025-03-06,si
1064,A0017,G4,2025-03-13,si
1065,A0017,G4,2025-03-13,si
1066,A0017,G4,2025-03-20,si
1067,A0017,G4,2025-03-20,si
1068,A0017,G4,2025-03-27,si
1069,A0017,G4,2025-03-27,si
1070,A0017,G4,2025-04-03,no
1071,A0017,G4,2025-04-03,si
1072,A0017,G4,2025-04-10,no
1073,A0017,G4,2025-04-10,si
1074,A0017,G4,2025-04-17,si
1075,A0017,G4,2025-04-17,si
1076,A0017,G4,2025-04-24,si
1077,A0017,G4,2025-04-24,si
1078,A0017,G4,2025-05-01,si
1079,A0017,G4,2025-05-01,si
1080,A0017,G4,2025-05-08,si
1081,A0017,G4,2025-05-08,si
1082,A0017,G4,2025-05-15,si
1083,A0017,G4,2025-05-15,no
1084,A0017,G4,2025-05-22,no
1085,A0017,G4,2025-05-22,si
1086,A0017,G4,2025-05-29,no
1087,A0017,G4,2025-05-29,no
1088,A0017,G4,2025-06-05,si
1089,A0017,G4,2025-06-05,no
1090,A0017,G4,2025-06-12,si
1091,A0017,G4,2025-06-12,si
1092,A0017,G4,2025-06-19,si
1093,A0017,G4,2025-06-19,no
1094,A0017,G4,2025-06-26,si
1095,A0017,G4,2025-06-26,no
1096,A0017,G4,2025-07-03,si
1097,A0017,G4,2025-07-03,si
1098,A0017,G4,2025-07-10,si
1099,A0017,G4,2025-07-10,si
1100,A0017,G4,2025-07-17,si
1101,A0017,G4,2025-07-17,si
1102,A0017,G4,2025-07-24,si
1103,A0017,G4,2025-07-24,si
1104,A0017,G4,2025-07-31,si
1105,A0017,G4,2025-07-31,si
1106,A0017,G4,2025-08-07,si
1107,A0017,G4,2025-08-07,si
1108,A0017,G4,2025-08-14,si
1109,A0017,G4,2025-08-14,si
1110,A0018,G2,2024-07-14,si
1111,A0018,G2,2024-07-14,si
1112,A0018,G2,2024-07-21,si
1113,A0018,G2,2024-07-21,si
1114,A0018,G2,2024-07-28,si
1115,A0018,G2,2024-07-28,si
1116,A0018,G2,2024-08-04,si
1117,A0018,G2,2024-08-04,si
1118,A0018,G2,2024-08-11,si
1119,A0018,G2,2024-08-11,si
1120,A0018,G2,2024-08-18,si
1121,A0018,G2,2024-08-18,si
1122,A0018,G2,2024-08-25,si
1123,A0018,G2,2024-08-25,si
1124,A0018,G2,2024-09-01,si
1125,A0018,G2,2024-09-01,si
1126,A0018,G2,2024-09-08,si
1127,A0018,G2,2024-09-08,si
1128,A0018,G2,2024-09-15,no
1129,A0018,G2,2024-09-15,si
1130,A0018,G2,2024-09-22,si
1131,A0018,G2,2024-09-22,si
1132,A0018,G2,2024-09-29,si
1133,A0018,G2,2024-09-29,si
1134,A0018,G2,2024-10-06,si
1135,A0018,G2,2024-10-06,si
1136,A0018,G2,2024-10-13,si
1137,A0018,G2,2024-10-13,si
1138,A0018,G2,2024-10-20,si
1139,A0018,G2,2024-10-20,si
1140,A0018,G2,2024-10-27,no
1141,A0018,G2,2024-10-27,si
1142,A0018,G2,2024-11-03,no
1143,A0018,G2,2024-11-03,si
1144,A0018,G2,2024-11-10,si
1145,A0018,G2,2024-11-10,si
1146,A0018,G2,2024-11-17,si
1147,A0018,G2,2024-11-17,si
1148,A0018,G2,2024-11-24,si
1149,A0018,G2,2024-11-24,si
1150,A0018,G2,2024-12-01,si
1151,A0018,G2,2024-12-01,si
1152,A0018,G2,2024-12-08,si
1153,A0018,G2,2024-12-08,si
1154,A0018,G2,2024-12-15,si
1155,A0018,G2,2024-12-15,si
1156,A0018,G2,2024-12-22,si
1157,A0018,G2,2024-12-22,si
1158,A0018,G2,2024-12-29,no
1159,A0018,G2,2024-12-29,no
1160,A0018,G2,2025-01-05,si
1161,A0018,G2,2025-01-05,si
1162,A0018,G2,2025-01-12,si
1163,A0018,G2,2025-01-12,si
1164,A0018,G2,2025-01-19,no
1165,A0018,G2,2025-01-19,si
1166,A0018,G2,2025-01-26,si
1167,A0018,G2,2025-01-26,si
1168,A0018,G2,2025-02-02,si
1169,A0018,G2,2025-02-02,si
1170,A0018,G2,2025-02-09,si
1171,A0018,G2,2025-02-09,si
1172,A0018,G2,2025-02-16,si
1173,A0018,G2,2025-02-16,si
1174,A0018,G2,2025-02-23,si
1175,A0018,G2,2025-02-23,si
1176,A0018,G2,2025-03-02,si
1177,A0018,G2,2025-03-02,si
1178,A0018,G2,2025-03-09,si
1179,A0018,G2,2025-03-09,si
1180,A0018,G2,2025-03-16,si
1181,A0018,G2,2025-03-16,si
1182,A0018,G2,2025-03-23,si
1183,A0018,G2,2025-03-23,si
1184,A0018,G2,2025-03-30,no
1185,A0018,G2,2025-03-30,no
1186,A0018,G2,2025-04-06,no
1187,A0018,G2,2025-04-06,no
1188,A0018,G2,2025-04-13,no
1189,A0018,G2,2025-04-13,no
1190,A0018,G2,2025-04-20,no
1191,A0018,G2,2025-04-20,no
1192,A0018,G2,2025-04-27,si
1193,A0018,G2,2025-04-27,no
1194,A0019,G4,2025-06-03,si
1195,A0019,G4,2025-06-03,si
1196,A0019,G4,2025-06-10,si
1197,A0019,G4,2025-06-10,si
1198,A0019,G4,2025-06-17,no
1199,A0019,G4,2025-06-17,si
1200,A0019,G4,2025-06-24,si
1201,A0019,G4,2025-06-24,si
1202,A0019,G4,2025-07-01,si
1203,A0019,G4,2025-07-01,no
1204,A0019,G4,2025-07-08,si
1205,A0019,G4,2025-07-08,si
1206,A0019,G4,2025-07-15,no
1207,A0019,G4,2025-07-15,no
1208,A0019,G4,2025-07-22,si
1209,A0019,G4,2025-07-22,si
1210,A0019,G4,2025-07-29,si
1211,A0019,G4,2025-07-29,si
1212,A0019,G4,2025-08-05,si
1213,A0019,G4,2025-08-05,si
1214,A0019,G4,2025-08-12,no
1215,A0019,G4,2025-08-12,si
1216,A0020,G2,2024-11-16,si
1217,A0020,G2,2024-11-16,si
1218,A0020,G2,2024-11-23,si
1219,A0020,G2,2024-11-23,no
1220,A0020,G2,2024-11-30,si
1221,A0020,G2,2024-11-30,si
1222,A0020,G2,2024-12-07,si
1223,A0020,G2,2024-12-07,si
1224,A0020,G2,2024-12-14,si
1225,A0020,G2,2024-12-14,no
1226,A0020,G2,2024-12-21,si
1227,A0020,G2,2024-12-21,no
1228,A0020,G2,2024-12-28,si
1229,A0020,G2,2024-12-28,si
1230,A0020,G2,2025-01-04,si
1231,A0020,G2,2025-01-04,si
1232,A0020,G2,2025-01-11,si
1233,A0020,G2,2025-01-11,si
1234,A0020,G2,2025-01-18,si
1235,A0020,G2,2025-01-18,si
1236,A0020,G2,2025-01-25,si
1237,A0020,G2,2025-01-25,si
1238,A0020,G2,2025-02-01,si
1239,A0020,G2,2025-02-01,no
1240,A0020,G2,2025-02-08,si
1241,A0020,G2,2025-02-08,si
1242,A0020,G2,2025-02-15,si
1243,A0020,G2,2025-02-15,si
1244,A0020,G2,2025-02-22,si
1245,A0020,G2,2025-02-22,si
1246,A0020,G2,2025-03-01,si
1247,A0020,G2,2025-03-01,no
1248,A0020,G2,2025-03-08,no
1249,A0020,G2,2025-03-08,si
1250,A0020,G2,2025-03-15,si
1251,A0020,G2,2025-03-15,no
1252,A0020,G2,2025-03-22,si
1253,A0020,G2,2025-03-22,si
1254,A0020,G2,2025-03-29,si
1255,A0020,G2,2025-03-29,si
1256,A0020,G2,2025-04-05,si
1257,A0020,G2,2025-04-05,si
1258,A0020,G2,2025-04-12,si
1259,A0020,G2,2025-04-12,si
1260,A0020,G2,2025-04-19,si
1261,A0020,G2,2025-04-19,si
1262,A0020,G2,2025-04-26,no
1263,A0020,G2,2025-04-26,si
1264,A0020,G2,2025-05-03,no
1265,A0020,G2,2025-05-03,si
1266,A0020,G2,2025-05-10,si
1267,A0020,G2,2025-05-10,no
1268,A0020,G2,2025-05-17,si
1269,A0020,G2,2025-05-17,si
1270,A0020,G2,2025-05-24,si
1271,A0020,G2,2025-05-24,si
1272,A0020,G2,2025-05-31,si
1273,A0020,G2,2025-05-31,no
1274,A0020,G2,2025-06-07,si
1275,A0020,G2,2025-06-07,si
1276,A0020,G2,2025-06-14,si
1277,A0020,G2,2025-06-14,si
1278,A0020,G2,2025-06-21,no
1279,A0020,G2,2025-06-21,si
1280,A0020,G2,2025-06-28,si
1281,A0020,G2,2025-06-28,si
1282,A0020,G2,2025-07-05,si
1283,A0020,G2,2025-07-05,no
1284,A0020,G2,2025-07-12,si
1285,A0020,G2,2025-07-12,si
1286,A0020,G2,2025-07-19,si
1287,A0020,G2,2025-07-19,si
1288,A0020,G2,2025-07-26,si
1289,A0020,G2,2025-07-26,si
1290,A0020,G2,2025-08-02,si
1291,A0020,G2,2025-08-02,si
1292,A0020,G2,2025-08-09,si
1293,A0020,G2,2025-08-09,si
1294,A0020,G2,2025-08-16,si
1295,A0020,G2,2025-08-16,si
1296,A0021,G1,2024-05-18,si
1297,A0021,G1,2024-05-18,si
1298,A0021,G1,2024-05-25,si
1299,A0021,G1,2024-05-25,si
1300,A0021,G1,2024-06-01,si
1301,A0021,G1,2024-06-01,si
1302,A0021,G1,2024-06-08,si
1303,A0021,G1,2024-06-08,si
1304,A0021,G1,2024-06-15,no
1305,A0021,G1,2024-06-15,si
1306,A0021,G1,2024-06-22,no
1307,A0021,G1,2024-06-22,si
1308,A0021,G1,2024-06-29,si
1309,A0021,G1,2024-06-29,si
1310,A0021,G1,2024-07-06,si
1311,A0021,G1,2024-07-06,si
1312,A0021,G1,2024-07-13,si
1313,A0021,G1,2024-07-13,si
1314,A0021,G1,2024-07-20,si
1315,A0021,G1,2024-07-20,si
1316,A0021,G1,2024-07-27,si
1317,A0021,G1,2024-07-27,si
1318,A0021,G1,2024-08-03,si
1319,A0021,G1,2024-08-03,si
1320,A0021,G1,2024-08-10,si
1321,A0021,G1,2024-08-10,no
1322,A0021,G1,2024-08-17,no
1323,A0021,G1,2024-08-17,si
1324,A0021,G1,2024-08-24,si
1325,A0021,G1,2024-08-24,si
1326,A0021,G1,2024-08-31,no
1327,A0021,G1,2024-08-31,si
1328,A0021,G1,2024-09-07,si
1329,A0021,G1,2024-09-07,no
1330,A0021,G1,2024-09-14,si
1331,A0021,G1,2024-09-14,si
1332,A0021,G1,2024-09-21,no
1333,A0021,G1,2024-09-21,si
1334,A0021,G1,2024-09-28,si
1335,A0021,G1,2024-09-28,no
1336,A0021,G1,2024-10-05,si
1337,A0021,G1,2024-10-05,si
1338,A0021,G1,2024-10-12,si
1339,A0021,G1,2024-10-12,si
1340,A0021,G1,2024-10-19,si
1341,A0021,G1,2024-10-19,si
1342,A0021,G1,2024-10-26,si
1343,A0021,G1,2024-10-26,si
1344,A0021,G1,2024-11-02,si
1345,A0021,G1,2024-11-02,si
1346,A0021,G1,2024-11-09,no
1347,A0021,G1,2024-11-09,si
1348,A0021,G1,2024-11-16,si
1349,A0021,G1,2024-11-16,no
1350,A0021,G1,2024-11-23,si
1351,A0021,G1,2024-11-23,si
1352,A0021,G1,2024-11-30,si
1353,A0021,G1,2024-11-30,no
1354,A0021,G1,2024-12-07,si
1355,A0021,G1,2024-12-07,si
1356,A0021,G1,2024-12-14,si
1357,A0021,G1,2024-12-14,si
1358,A0021,G1,2024-12-21,no
1359,A0021,G1,2024-12-21,si
1360,A0021,G1,2024-12-28,si
1361,A0021,G1,2024-12-28,si
1362,A0021,G1,2025-01-04,si
1363,A0021,G1,2025-01-04,si
1364,A0021,G1,2025-01-11,si
1365,A0021,G1,2025-01-11,si
1366,A0021,G1,2025-01-18,si
1367,A0021,G1,2025-01-18,si
1368,A0021,G1,2025-01-25,si
1369,A0021,G1,2025-01-25,si
1370,A0021,G1,2025-02-01,si
1371,A0021,G1,2025-02-01,si
1372,A0021,G1,2025-02-08,si
1373,A0021,G1,2025-02-08,si
1374,A0021,G1,2025-02-15,si
1375,A0021,G1,2025-02-15,si
1376,A0021,G1,2025-02-22,no
1377,A0021,G1,2025-02-22,no
1378,A0021,G1,2025-03-01,si
1379,A0021,G1,2025-03-01,si
1380,A0021,G1,2025-03-08,si
1381,A0021,G1,2025-03-08,si
1382,A0021,G1,2025-03-15,si
1383,A0021,G1,2025-03-15,si
1384,A0021,G1,2025-03-22,no
1385,A0021,G1,2025-03-22,si
1386,A0021,G1,2025-03-29,no
1387,A0021,G1,2025-03-29,si
1388,A0021,G1,2025-04-05,no
1389,A0021,G1,2025-04-05,si
1390,A0021,G1,2025-04-12,si
1391,A0021,G1,2025-04-12,no
1392,A0021,G1,2025-04-19,no
1393,A0021,G1,2025-04-19,si
1394,A0021,G1,2025-04-26,no
1395,A0021,G1,2025-04-26,si
1396,A0021,G1,2025-05-03,no
1397,A0021,G1,2025-05-03,si
1398,A0021,G1,2025-05-10,si
1399,A0021,G1,2025-05-10,no
1400,A0021,G1,2025-05-17,si
1401,A0021,G1,2025-05-17,si
1402,A0021,G1,2025-05-24,no
1403,A0021,G1,2025-05-24,si
1404,A0021,G1,2025-05-31,si
1405,A0021,G1,2025-05-31,si
1406,A0021,G1,2025-06-07,si
1407,A0021,G1,2025-06-07,si
1408,A0021,G1,2025-06-14,si
1409,A0021,G1,2025-06-14,si
1410,A0021,G1,2025-06-21,si
1411,A0021,G1,2025-06-21,no
1412,A0021,G1,2025-06-28,si
1413,A0021,G1,2025-06-28,si
1414,A0021,G1,2025-07-05,si
1415,A0021,G1,2025-07-05,si
1416,A0021,G1,2025-07-12,no
1417,A0021,G1,2025-07-12,no
1418,A0021,G1,2025-07-19,si
1419,A0021,G1,2025-07-19,si
1420,A0021,G1,2025-07-26,si
1421,A0021,G1,2025-07-26,si
1422,A0021,G1,2025-08-02,si
1423,A0021,G1,2025-08-02,no
1424,A0021,G1,2025-08-09,si
1425,A0021,G1,2025-08-09,si
1426,A0021,G1,2025-08-16,si
1427,A0021,G1,2025-08-16,si
1428,A0022,G4,2024-12-31,no
1429,A0022,G4,2024-12-31,no
1430,A0022,G4,2025-01-07,si
1431,A0022,G4,2025-01-07,no
1432,A0023,G5,2025-03-20,si
1433,A0023,G5,2025-03-20,no
1434,A0023,G5,2025-03-27,si
1435,A0023,G5,2025-03-27,si
1436,A0023,G5,2025-04-03,si
1437,A0023,G5,2025-04-03,si
1438,A0023,G5,2025-04-10,si
1439,A0023,G5,2025-04-10,no
1440,A0023,G5,2025-04-17,no
1441,A0023,G5,2025-04-17,si
1442,A0023,G5,2025-04-24,si
1443,A0023,G5,2025-04-24,si
1444,A0023,G5,2025-05-01,si
1445,A0023,G5,2025-05-01,si
1446,A0023,G5,2025-05-08,si
1447,A0023,G5,2025-05-08,si
1448,A0023,G5,2025-05-15,si
1449,A0023,G5,2025-05-15,si
1450,A0023,G5,2025-05-22,si
1451,A0023,G5,2025-05-22,si
1452,A0023,G5,2025-05-29,si
1453,A0023,G5,2025-05-29,si
1454,A0023,G5,2025-06-05,si
1455,A0023,G5,2025-06-05,si
1456,A0023,G5,2025-06-12,si
1457,A0023,G5,2025-06-12,si
1458,A0023,G5,2025-06-19,si
1459,A0023,G5,2025-06-19,si
1460,A0023,G5,2025-06-26,si
1461,A0023,G5,2025-06-26,si
1462,A0023,G5,2025-07-03,no
1463,A0023,G5,2025-07-03,si
1464,A0023,G5,2025-07-10,si
1465,A0023,G5,2025-07-10,si
1466,A0023,G5,2025-07-17,si
1467,A0023,G5,2025-07-17,si
1468,A0023,G5,2025-07-24,si
1469,A0023,G5,2025-07-24,si
1470,A0023,G5,2025-07-31,si
1471,A0023,G5,2025-07-31,si
1472,A0023,G5,2025-08-07,si
1473,A0023,G5,2025-08-07,si
1474,A0023,G5,2025-08-14,si
1475,A0023,G5,2025-08-14,si
1476,A0024,G1,2024-07-29,si
1477,A0024,G1,2024-07-29,si
1478,A0024,G1,2024-08-05,si
1479,A0024,G1,2024-08-05,si
1480,A0024,G1,2024-08-12,si
1481,A0024,G1,2024-08-12,si
1482,A0024,G1,2024-08-19,si
1483,A0024,G1,2024-08-19,si
1484,A0024,G1,2024-08-26,si
1485,A0024,G1,2024-08-26,si
1486,A0024,G1,2024-09-02,si
1487,A0024,G1,2024-09-02,no
1488,A0024,G1,2024-09-09,si
1489,A0024,G1,2024-09-09,no
1490,A0024,G1,2024-09-16,si
1491,A0024,G1,2024-09-16,si
1492,A0024,G1,2024-09-23,si
1493,A0024,G1,2024-09-23,si
1494,A0024,G1,2024-09-30,si
1495,A0024,G1,2024-09-30,no
1496,A0024,G1,2024-10-07,si
1497,A0024,G1,2024-10-07,si
1498,A0024,G1,2024-10-14,si
1499,A0024,G1,2024-10-14,si
1500,A0024,G1,2024-10-21,si
1501,A0024,G1,2024-10-21,si
1502,A0024,G1,2024-10-28,si
1503,A0024,G1,2024-10-28,si
1504,A0024,G1,2024-11-04,si
1505,A0024,G1,2024-11-04,si
1506,A0024,G1,2024-11-11,no
1507,A0024,G1,2024-11-11,si
1508,A0024,G1,2024-11-18,si
1509,A0024,G1,2024-11-18,si
1510,A0024,G1,2024-11-25,si
1511,A0024,G1,2024-11-25,si
1512,A0024,G1,2024-12-02,si
1513,A0024,G1,2024-12-02,si
1514,A0024,G1,2024-12-09,si
1515,A0024,G1,2024-12-09,no
1516,A0024,G1,2024-12-16,si
1517,A0024,G1,2024-12-16,si
1518,A0024,G1,2024-12-23,si
1519,A0024,G1,2024-12-23,si
1520,A0024,G1,2024-12-30,si
1521,A0024,G1,2024-12-30,si
